system:index,average_surface_temp,date,satellite,.geo
1_1_1_2_LT05_019031_19980830,259.77461017999997,1998-08-30,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19980915,189.0421043,1998-09-15,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19981001,292.13984156000004,1998-10-01,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19981017,282.76421270000003,1998-10-17,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19981118,264.32741282,1998-11-18,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990105,255.15686516,1999-01-05,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990206,267.10284506,1999-02-06,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990222,270.5277011,1999-02-22,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990310,268.3470043400002,1999-03-10,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990326,265.02127088,1999-03-26,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990411,263.83863596,1999-04-11,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990427,277.24752842,1999-04-27,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990529,286.29844538,1999-05-29,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990630,235.71516739999998,1999-06-30,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990716,292.10566136,1999-07-16,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990801,296.61744776,1999-08-01,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990817,295.9919501,1999-08-17,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990902,287.8912427,1999-09-02,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19990918,293.02169072000004,1999-09-18,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19991020,288.19544648,1999-10-20,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19991105,280.28956622,1999-11-05,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19991121,279.20263586,1999-11-21,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19991207,264.52907600000003,1999-12-07,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_19991223,252.24813013999997,1999-12-23,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000108,275.59320674,2000-01-08,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000124,272.89297094,2000-01-24,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000312,274.70793956,2000-03-12,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000328,274.89251264,2000-03-28,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000429,268.90755962000003,2000-04-29,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000515,281.85501938,2000-05-15,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000531,280.2847072915498,2000-05-31,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000616,288.51332234,2000-06-16,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000702,291.1725419,2000-07-02,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000718,258.77728679378254,2000-07-18,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000819,294.18723553999996,2000-08-19,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20000920,288.6432071,2000-09-20,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20001022,287.50842446,2000-10-22,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20001123,268.4085287,2000-11-23,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20001209,260.17110049999997,2000-12-09,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20001225,259.75752008,2000-12-25,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010110,268.40511068,2001-01-10,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010126,265.08621326,2001-01-26,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010211,259.03631786,2001-02-11,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010227,258.02800196,2001-02-27,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010502,271.0574942,2001-05-02,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010518,150.00147986,2001-05-18,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010619,285.85068476000004,2001-06-19,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010705,280.99026031999995,2001-07-05,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010721,295.96460593999996,2001-07-21,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010806,297.32155988,2001-08-06,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010907,284.05280624,2001-09-07,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20010923,289.79849786,2001-09-23,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20011009,288.05530766,2001-10-09,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20011025,264.26930648,2001-10-25,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20011110,278.40281917999994,2001-11-10,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20011126,233.06961991999998,2001-11-26,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20011228,257.39908628,2001-12-28,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020214,274.07560586,2002-02-14,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020302,258.31511564,2002-03-02,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020505,277.44577358000004,2002-05-05,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020521,281.88236354000003,2002-05-21,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020622,284.76717242,2002-06-22,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020708,285.44394037999996,2002-07-08,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020724,209.30754488,2002-07-24,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020809,296.28589982,2002-08-09,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020825,297.50271494000003,2002-08-25,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020910,298.44267044000003,2002-09-10,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20020926,276.1161637999999,2002-09-26,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20021028,264.16676588,2002-10-28,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20021113,271.2454853,2002-11-13,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20021129,243.43647457999998,2002-11-29,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20021215,263.44214564,2002-12-15,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20030406,264.55300214,2003-04-06,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20030524,254.86633346,2003-05-24,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20030609,284.82186074000003,2003-06-09,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20030625,291.74335124000004,2003-06-25,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20030711,272.8177745,2003-07-11,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20030727,269.0750426,2003-07-27,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20030812,290.03434124,2003-08-12,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20030913,295.07592074,2003-09-13,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20030929,272.16151465999997,2003-09-29,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20031015,288.59877284000004,2003-10-15,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20031202,254.62707206,2003-12-02,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20031218,267.06866486,2003-12-18,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040103,265.68436676,2004-01-03,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040204,267.01739456,2004-02-04,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040220,269.34506618,2004-02-20,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040307,251.29792057999998,2004-03-07,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040408,271.01989598,2004-04-08,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040424,275.47699406,2004-04-24,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040510,281.12014508,2004-05-10,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040526,271.91199919999997,2004-05-26,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040627,290.59831454,2004-06-27,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040713,294.71702863999997,2004-07-13,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040729,291.92450629999996,2004-07-29,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040814,287.75452189999993,2004-08-14,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040830,260.15742842,2004-08-30,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20040915,293.07296102,2004-09-15,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20041001,291.75702332000003,2004-10-01,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20041204,262.6662551000002,2004-12-04,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20041220,258.49627069999997,2004-12-20,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050121,270.58922545999997,2005-01-21,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050206,270.40123436,2005-02-06,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050310,271.2967556,2005-03-10,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050326,272.22645704,2005-03-26,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050411,273.34414958,2005-04-11,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050427,275.56244456,2005-04-27,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050513,266.7678791,2005-05-13,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050529,285.24911324,2005-05-29,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050614,293.45236123999996,2005-06-14,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050630,297.97781971999996,2005-06-30,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050716,235.57017396201132,2005-07-16,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050801,298.81865264,2005-08-01,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050817,299.65606754,2005-08-17,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050902,296.0261303,2005-09-02,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20050918,296.15259704,2005-09-18,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20051004,294.86400349999997,2005-10-04,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20051020,290.6085686,2005-10-20,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20051105,272.5443329,2005-11-05,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20051121,272.70156182,2005-11-21,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20060209,270.73961834,2006-02-09,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20060225,273.87394268,2006-02-25,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20060414,257.51129321389857,2006-04-14,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20060430,252.51473570000002,2006-04-30,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20060617,286.64366540000003,2006-06-17,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20060703,207.58118185538464,2006-07-03,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20060719,296.00220416,2006-07-19,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20060804,298.07010626,2006-08-04,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20060905,212.39566718074275,2006-09-05,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20060921,292.35859484,2006-09-21,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20061007,289.20718039999997,2006-10-07,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20061023,256.22670542000003,2006-10-23,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20061124,280.70998268,2006-11-24,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20061210,278.48485166,2006-12-10,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070228,256.75649852,2007-02-28,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070316,227.6486402,2007-03-16,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070401,188.78689611130847,2007-04-01,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070503,276.99801296,2007-05-03,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070519,264.46413362000004,2007-05-19,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070620,291.36736903999997,2007-06-20,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070706,293.66086046,2007-07-06,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070722,293.77707313999997,2007-07-22,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070823,150.00147986,2007-08-23,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070908,291.55877816,2007-09-08,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20070924,293.73947492,2007-09-24,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080302,250.23491636,2008-03-02,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080403,269.42368064,2008-04-03,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080419,274.01749952,2008-04-19,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080505,278.70018691999996,2008-05-05,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080521,279.45898736000004,2008-05-21,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080606,285.70370990000004,2008-06-06,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080622,290.60515058,2008-06-22,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080708,295.58862374,2008-07-08,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080724,297.4958789,2008-07-24,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080809,297.51638702,2008-08-09,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080825,295.70825444,2008-08-25,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080910,277.03561118,2008-09-10,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20080926,260.86844393014775,2008-09-26,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20081012,290.56755236000004,2008-10-12,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20081028,275.18646235999995,2008-10-28,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090116,258.60222931999994,2009-01-16,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090201,272.03504792,2009-02-01,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090217,269.5535654,2009-02-17,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090305,272.43153824,2009-03-05,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090321,256.44887672,2009-03-21,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090422,264.42311738,2009-04-22,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090508,237.75914336,2009-05-08,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090524,232.37576186,2009-05-24,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090609,286.7803862,2009-06-09,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090625,292.01337481999997,2009-06-25,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090711,243.61124309304105,2009-07-11,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090727,294.17698148,2009-07-27,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090812,288.80385404000003,2009-08-12,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090828,240.3636746,2009-08-28,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20090913,294.76488092,2009-09-13,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20091202,266.56279789999996,2009-12-02,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100204,268.16243126,2010-02-04,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100220,271.194215,2010-02-20,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100324,274.6976855,2010-03-24,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100425,276.9151136544658,2010-04-25,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100527,292.96358438,2010-05-27,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100612,289.33364714,2010-06-12,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100628,293.49337748,2010-06-28,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100714,292.99092854,2010-07-14,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100730,293.58566401999997,2010-07-30,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100815,284.5842466818397,2010-08-15,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20100831,281.60885516742036,2010-08-31,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20101103,280.2314598799999,2010-11-03,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20101119,277.57565834,2010-11-19,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110122,261.73313564,2011-01-22,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110327,272.78017628,2011-03-27,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110412,256.83511297999996,2011-04-12,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110428,276.93990662,2011-04-28,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110530,278.614659236619,2011-05-30,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110615,276.13667192,2011-06-15,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110701,293.14815746,2011-07-01,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110717,296.28931783999997,2011-07-17,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110802,281.55423362,2011-08-02,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110818,295.39037858,2011-08-18,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_LT05_019031_20110903,298.23417122,2011-09-03,LANDSAT_5,"{""type"":""MultiPoint"",""coordinates"":[]}"
